EstablecimientoCodigoAntiguo;EstablecimientoCodigo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;EstablecimientoGlosa;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion;FechaCierre
21-201;121201;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Intercultural Makewe;No Aplica;Delegado;;9112;Padre Las Casas;Camino;;Camino misión araucana km 12 Comuna de Padre las Casas;931939862;01-11-2023;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.883.189;-7.269.338;;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
21-114;121114;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Intercultural de Nueva Imperial;No Aplica;Servicio de Salud;Terciario;9111;Nueva Imperial;Calle;115;Castellón;452577866;01-01-1969;SI;Urgencia Hospitalaria (UEH);No Aplica;-38.740.329;-72.958.314;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;;
21-209;121209;;;9;La Araucanía;9;SEREMI de Salud de La Araucanía;No Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Clínica Redsalud Mayor Temuco;No Aplica;Privado;Terciario;9101;Temuco;Avenida;1955;Gabriela;452310282;01-01-2009;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.873.749;-7.264.861;Privado;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
21-109;121109;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Hernán Henríquez Aravena (Temuco);Autogestionado en Red (EAR);Servicio de Salud;Terciario;9101;Temuco;Calle;115;Montt;452296537;23-02-1963;SI;Urgencia Hospitalaria (UEH);No Aplica;-38.736.532;-72.599.238;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
21-205;121205;;;9;La Araucanía;9;SEREMI de Salud de La Araucanía;No Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital del Trabajador AChS de Temuco;No Aplica;Privado;Terciario;9101;Temuco;Calle;324;Francia;452295700;01-01-2009;NO;No Aplica;No Aplica;-38.733.675;-72.609.481;Privado;Vigente en Operación Habitual;;Atención Abierta-Ambulatoria;;
21-115;121115;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Familiar y Comunitario Carahue;No Aplica;Servicio de Salud;Primario;9102;Carahue;Calle;;Alcalde Floody;452555118;30-12-2005;SI;Urgencia Hospitalaria (UEH);No Aplica;-387.100.644;-731.409.244;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
21-112;121112;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Vilcún;No Aplica;Servicio de Salud;;9119;Vilcún;Calle;680;Bulnes;452555450;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.866.638;-7.222.757;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
21-110;121110;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Abraham Godoy Peña (Lautaro);No Aplica;Servicio de Salud;Terciario;9108;Lautaro;Avenida;850;Diego Barros Arana;452552750;;SI;Urgencia Hospitalaria (UEH);No Aplica;-38.537.076;-72.418.384;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;;
29-108;129108;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Lonquimay;No Aplica;Servicio de Salud;;9205;Lonquimay;Calle;1060;O'Higgins;452557500;;SI;Urgencia Hospitalaria (UEH);No Aplica;-384.582.308;-713.652.184;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
29-107;129107;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Oscar Hernández E.(Curacautín);No Aplica;Servicio de Salud;;9203;Curacautín;Calle;;Serrano;452551800;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.843.933;-7.189.136;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
21-111;121111;;;9;La Araucanía;21;Servicio de Salud Araucanía Sur;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Galvarino;No Aplica;Servicio de Salud;;9106;Galvarino;Calle;498;Mac Iver;452552152;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.841.026;-7.278.526;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
29-104;129104;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Dino Stagno M.(Traiguén);No Aplica;Servicio de Salud;Terciario;9210;Traiguén;Calle;751;21 de Mayo;452555539;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.824.285;-7.267.165;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;;
29-106;129106;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital San José de Victoria;Autogestionado en Red (EAR);Servicio de Salud;Terciario;9211;Victoria;Calle;1100;Dartnell;452555929;;SI;Urgencia Hospitalaria (UEH);No Aplica;-38.233.942;-72.340.159;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
29-101;129101;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Purén;No Aplica;Servicio de Salud;;9208;Purén;Calle;1562;Imperial;452555700;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.803.873;-7.307.499;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
29-103;129103;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Collipulli;No Aplica;Servicio de Salud;;9202;Collipulli;Calle;647;Bulnes;452552378;06-04-2022;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.796.008;-7.243.598;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
29-100;129100;;;9;La Araucanía;29;Servicio de Salud Araucanía Norte;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Mauricio Heyermann (Angol);Autogestionado en Red (EAR);Servicio de Salud;Terciario;9201;Angol;Calle;752;Ilabaca;452551111;12-10-2000;SI;Urgencia Hospitalaria (UEH);No Aplica;-37.794.444;-72.705.669;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
15-113;115113;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Lolol;No Aplica;Servicio de Salud;;6304;Lolol;Calle;35;Los Alerces;722337800;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.472.822;-7.164.667;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-108;115108;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Mercedes de Chimbarongo;No Aplica;Servicio de Salud;;6303;Chimbarongo;Calle;33;Arturo Prat;722338675;02-11-2017;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.470.251;-7.103.664;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;02-02-2023;
15-109;115109;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Nancagua;No Aplica;Servicio de Salud;;6305;Nancagua;Calle;464;18 de Septiembre;722337500;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.464.979;-7.120.487;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-110;115110;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Santa Cruz;Invitados a ser EAR;Servicio de Salud;Terciario;6310;Santa Cruz;Avenida;921;Federico Errázuriz;722332273;;SI;Urgencia Hospitalaria (UEH);No Aplica;-34.634.422;-7.135.723;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;;
15-107;115107;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital San Juan de Dios de San Fernando;Autogestionado en Red (EAR);Servicio de Salud;Terciario;6301;San Fernando;Calle;1401;Negrete;722335100;;SI;Urgencia Hospitalaria (UEH);No Aplica;-34.575.908;-70.992.563;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
15-105;115105;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital San Vicente de Tagua -Tagua;No Aplica;Servicio de Salud;;6117;San Vicente;Calle;1100;Juan Bautista Pastene;722336300;;SI;Urgencia Hospitalaria (UEH);No Aplica;-344.411;-7.108.062;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-104;115104;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Ricardo Valenzuela Sáez (Rengo);No Aplica;Servicio de Salud;Terciario;6115;Rengo;Avenida;210;Renato Correa Labra;722337317;;SI;Urgencia Hospitalaria (UEH);No Aplica;-34.411.325;-70.853.259;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;;
15-111;115111;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Marchigüe;No Aplica;Servicio de Salud;;6204;Marchihue;Calle;410;Laureano Cornejo;722336850;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.439.882;-7.161.712;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-103;115103;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Del Salvador de Peumo;Invitados a ser EAR;Servicio de Salud;;6112;Peumo;Calle;20;San Juan de Dios;722336920;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.438.959;-7.117.305;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-112;115112;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Pichilemu;No Aplica;Servicio de Salud;;6201;Pichilemu;Calle;151;Errázuriz;722336600;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.438.651;-7.201.323;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-106;115106;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Pichidegua;No Aplica;Servicio de Salud;;6113;Pichidegua;Calle;160;O'Higgins;722337000;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.435.925;-7.128.325;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-102;115102;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Coínco;No Aplica;Servicio de Salud;;6103;Coinco;Calle;157;Francisco Díaz Muñoz;722337550;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.426.859;-7.095.392;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-206;115206;;;6;Libertador Gral. B. O'Higgins;6;SEREMI de Salud del Libertador General Bernardo O?Higgins;No Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Clínico Fusat Rancagua;No Aplica;Privado;Terciario;6101;Rancagua;Calle;1002;Carretera del Cobre;722205300;01-01-2009;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.418.893;-7.071.316;Privado;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
15-202;115202;;;6;Libertador Gral. B. O'Higgins;6;SEREMI de Salud del Libertador General Bernardo O?Higgins;No Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital del Trabajador AChS;No Aplica;Privado;Terciario;6101;Rancagua;Avenida;317;Libertador Bernardo O'Higgins;722205500;01-01-2009;NO;No Aplica;No Aplica;-34.166.707;-70.729.041;Privado;Vigente en Operación Habitual;;Atención Abierta-Ambulatoria;;
15-100;115100;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr. Franco Ravera Zunino;Autogestionado en Red (EAR);Servicio de Salud;Terciario;6101;Rancagua;Calle;611;Alameda;722728157;19-04-2016;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.415.535.824;-7.076.672.344;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
15-241;115241;;;6;Libertador Gral. B. O'Higgins;6;SEREMI de Salud del Libertador General Bernardo O?Higgins;No Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Penitenciario de Rancagua;No Aplica;Gendamería;Terciario;6101;Rancagua;Calle;;La Gonzalina;722326649;01-01-2009;NO;No Aplica;No Aplica;-3.413.996;-7.077.798;Fuerzas Armadas y de Orden;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-114;115114;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Litueche;No Aplica;Servicio de Salud;;6203;Litueche;Calle;728;Cardenal Caro;722337050;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.411.551;-717.294;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
15-101;115101;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Santa Filomena de Graneros;No Aplica;Servicio de Salud;;6106;Graneros;Avenida;550;Compañía;722337600;;SI;Urgencia Hospitalaria (UEH);No Aplica;-3.406.706;-70.730.862;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
23-201;123201;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Misión San Juan de la Costa;No Aplica;Delegado;Primario;10306;San Juan de la Costa;;;;;;No Aplica;No Aplica;No Aplica;;;Público;Cerrado;;;;01-01-2011
23-202;123202;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Del Perpetuo Socorro de Quilacahuín;No Aplica;Delegado;Primario;10307;San Pablo;;;;;;No Aplica;No Aplica;No Aplica;;;Público;Cerrado;;;;01-01-2011
24-135;124135;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Dr Pedro Jiménez Romero (Chaitén);No Aplica;Servicio de Salud;Secundario;10401;Chaitén;;;;;;NO;;;;;;Cerrado;;;;
24-140;124140;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Palena;No Aplica;Servicio de Salud;;10404;Palena;Calle;641;Pudeto;652741322;;SI;Urgencia Hospitalaria (UEH);No Aplica;-4.361.765;-7.180.821;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
24-145;124145;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Futaleufú;No Aplica;Servicio de Salud;;10402;Futaleufú;Calle;382;Balmaceda;652326800;08-09-2017;SI;Urgencia Hospitalaria (UEH);No Aplica;-4.318.339;-7.186.907;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
33-165;133165;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Quellón;No Aplica;Servicio de Salud;;10208;Quellón;Calle;305;Dr. Ahues;652326632;;SI;Urgencia Hospitalaria (UEH);No Aplica;-4.311.509;-7.361.706;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
24-976;200076;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Chaitén;No Aplica;Servicio de Salud;;10401;Chaitén;Calle;153;Ignacio Carrera Pinto;652731344;04-09-2014;SI;Urgencia Hospitalaria (UEH);No Aplica;-4.291.862;-7.271.026;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-170;133170;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Comunitario de Queilén;No Aplica;Servicio de Salud;Primario;10207;Queilén;Calle;331;Rene Cárcamo;652328820;;SI;Urgencia Hospitalaria (UEH);No Aplica;-42.883.399;-73.473.613;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
33-150;133150;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Castro;Autogestionado en Red (EAR);Servicio de Salud;Terciario;10201;Castro;Calle;852;Freire;652650548;;SI;Urgencia Hospitalaria (UEH);No Aplica;-42.477.043;-7.376.933;Público;Vigente en Operación Habitual;Alta Complejidad;Atención Cerrada-Hospitalaria;;
33-160;133160;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital Comunitario de Achao;No Aplica;Servicio de Salud;Primario;10210;Quinchao;Calle;16;Riquelme;652328800;;SI;Urgencia Hospitalaria (UEH);No Aplica;-4.246.956;-734.946;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Cerrada-Hospitalaria;;
33-155;133155;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Hospital;Establecimiento de Salud;Hospital de Ancud;No Aplica;Servicio de Salud;Terciario;10202;Ancud;Calle;301;Almirante Latorre;652656356;;SI;Urgencia Hospitalaria (UEH);No Aplica;-4.186.523;-73.823.832;Público;Vigente en Operación Habitual;Mediana Complejidad;Atención Cerrada-Hospitalaria;;
